StateFip	PLaceFip	Town
24	17475	Clarysville
24	17900	Clinton
24	18150	Cloverly
24	18200	Cobb Island
24	18250	Cockeysville
24	18475	Colesville
24	19125	Columbia
24	19825	Coral Hills
24	19900	Cordova
24	19975	Corriganville
24	20500	Crellin
24	20525	Cresaptown
24	20875	Crofton
24	20925	Croom
24	21075	Crownsville
24	21475	Damascus
24	21550	Dames Quarter
24	21675	Danville
24	21750	Dargan
24	21800	Darlington
24	21825	Darnestown
24	21925	Dawson
24	22050	Deale
24	22100	Deal Island
24	22775	Derwood
24	22825	Detmold
24	23500	Downsville
24	23700	Drum Point
24	23975	Dundalk
24	24050	Dunkirk
24	24250	Eakles Mill
24	24650	East Riverdale
24	24825	Eckhart Mines
24	24850	Eden
24	24925	Edesville
24	24950	Edgemere
24	25000	Edgemont
24	25050	Edgewater
24	25150	Edgewood
24	25575	Eldersburg
24	25750	Elkridge
24	25925	Ellerslie
24	26000	Ellicott City
24	26025	Elliott
24	26550	Ernstville
24	26600	Essex
24	27250	Fairland
24	27325	Fairlee
24	27375	Fairmount
24	27425	Fairplay
24	27500	Fairview
24	27580	Fairwood
24	27700	Fallston
24	28075	Ferndale
24	28275	Finzel
24	28300	Fishing Creek
24	28425	Flintstone
24	28640	Forest Glen
24	29000	Forestville
24	29400	Fort Meade
24	29450	Fort Ritchie
24	29525	Fort Washington
24	29712	Fountainhead-Orchard Hills
24	29790	Four Corners
24	30100	Franklin
24	30567	Frenchtown-Rumbly
24	30575	Friendly
24	30650	Friendship
24	30800	Friendship Heights Village
24	31025	Fulton
24	31275	Galesville
24	31350	Gambrills
24	31400	Gapland
24	31575	Garretts Mill
24	31625	Garrison
24	31875	Georgetown
24	32025	Germantown
24	32175	Gilmore
24	32250	Girdletree
24	32350	Glassmanor
24	32650	Glen Burnie
24	33250	Glenmont
24	33400	Glenn Dale
24	33850	Golden Beach
24	34150	Gorman
24	34425	Grahamtown
24	34550	Grasonville
24	35225	Greensburg
24	36125	Halfway
24	36512	Hampton
24	38025	Herald Harbor
24	38437	Highfield-Cascade
24	38475	Highland
24	38850	Hillandale
24	38975	Hillcrest Heights
24	40700	Hughesville
24	41025	Huntingtown
24	41175	Hutton
24	41475	Ilchester
24	41700	Indian Springs
24	42325	Jarrettsville
24	42350	Jefferson
24	42450	Jennings
24	42550	Jessup
24	42575	Jesterville
24	42875	Joppatowne
24	42950	Jugtown
24	43200	Kemp Mill
24	43280	Kemps Mill
24	43475	Kennedyville
24	43725	Kent Narrows
24	43900	Kettering
24	44325	Kingstown
24	44350	Kingsville
24	44525	Klondike
24	44715	Konterra
24	44817	Lake Arbor
24	44975	Lake Shore
24	45325	Landover
24	45525	Langley Park
24	45550	Lanham
24	45650	Lansdowne
24	45825	Largo
24	46075	La Vale
24	46150	Layhill
24	46375	Leisure World
24	46400	Leitersburg
24	46725	Lexington Park
24	46800	Libertytown
24	47040	Linganore
24	47125	Linthicum
24	47275	Little Orleans
24	47450	Lochearn
24	48025	Long Beach
24	48800	Lusby
24	48875	Lutherville
24	49325	McCoole
24	49700	Madison
24	50375	Mapleville
24	50680	Marlboro Meadows
24	50685	Marlboro Village
24	50750	Marlow Heights
24	50775	Marlton
24	51075	Maryland City
24	51425	Maugansville
24	51575	Mayo
24	51587	Mays Chapel
24	51800	Mechanicsville
24	51940	Melwood
24	51945	Mercersville
24	52225	Middleburg
24	52300	Middle River
24	52525	Midlothian
24	52562	Milford Mill
24	52975	Mitchellville
24	53100	Monrovia
24	53325	Montgomery Village
24	53700	Moscow
24	53750	Mount Aetna
24	53925	Mount Briar
24	54125	Mount Lena
24	54325	Mount Savage
24	54375	Mount Vernon
24	54925	Nanticoke
24	54930	Nanticoke Acres
24	55000	National
24	55018	National Harbor
24	55050	Naval Academy
24	55325	Newark
24	55950	Nikep
24	56337	North Bethesda
24	56712	North Kensington
24	56725	North Laurel
24	56875	North Potomac
24	58215	Ocean
24	58275	Ocean Pines
24	58300	Odenton
24	58775	Oldtown
24	58900	Olney
24	59325	Overlea
24	59375	Owings
24	59425	Owings Mills
24	59500	Oxon Hill
24	59787	Paramount-Long Meadow
24	60275	Parkville
24	60325	Parole
24	60425	Parsonsburg
24	60475	Pasadena
24	60770	Pecktonville
24	60950	Peppermill Village
24	60975	Perry Hall
24	61075	Perryman
24	61400	Pikesville
24	61700	Pinesburg
24	61875	Piney Point
24	62100	Pleasant Grove
24	62175	Pleasant Hills
24	62575	Point of Rocks
24	62675	Pomfret
24	62775	Pondsville
24	63300	Potomac
24	63375	Potomac Heights
24	63425	Potomac Park
24	63725	Powellville
24	63950	Prince Frederick
24	64375	Pylesville
24	64475	Quantico
24	64495	Queen Anne
24	64568	Queensland
24	64950	Randallstown
24	65150	Rawlings
24	65312	Redland
24	65550	Reid
24	65600	Reisterstown
24	66150	Ringgold
24	66400	Riva
24	66762	Riverside
24	66850	Riviera Beach
24	67000	Robinwood
24	67500	Rock Point
24	67950	Rohrersville
24	68300	Rosaryville
24	68400	Rosedale
24	68700	Rossville
24	69200	Sabillasville
24	69425	St. George Island
24	69550	St. James
24	69675	St. Leonard
24	70175	Sandy Hook
24	70300	San Mar
24	70475	Savage
24	70525	Scaggsville
24	70775	Seabrook
24	71150	Severn
24	71200	Severna Park
24	71450	Shady Side
24	71460	Shaft
24	72350	Silver Hill
24	72450	Silver Spring
24	72887	Smith Island
24	73325	Solomons
24	73600	South Kensington
24	73650	South Laurel
24	74050	Spencerville
24	74282	Springdale
24	74350	Spring Gap
24	74560	Spring Ridge
24	75025	Stevensville
24	75200	Stockton
24	75725	Suitland
24	75810	Summerfield
24	76450	Swanton
24	76675	Tall Timbers
24	76925	Taylors Island
24	77100	Temple Hills
24	77912	Tilghman Island
24	77925	Tilghmanton
24	78050	Timonium
24	78120	Tolchester
24	78425	Towson
24	78650	Travilah
24	78705	Trego-Rohrersville Station
24	79225	Tyaskin
24	79900	Urbana
24	80075	Vale Summit
24	81175	Waldorf
24	81250	Walker Mill
24	81925	Waterview
24	82625	West Denton
24	83025	West Laurel
24	83225	West Ocean City
24	83290	Westphalia
24	83337	West Pocomoke
24	83746	Whaleyville
24	83775	Wheaton
24	84225	Whitehaven
24	84350	White Marsh
24	84375	White Oak
24	85175	Williston
24	85395	Wilson-Conococheague
24	86275	Woodland
24	86475	Woodlawn
24	86525	Woodlawn
24	86710	Woodmore
24	87000	Worton
24	87150	Yarrowsburg
24	87275	Zihlman
25	00135	Abington
25	00530	Acushnet Center
25	00590	Adams
25	01360	Amherst Center
25	01430	Andover
25	01640	Arlington
25	02515	Athol
25	03040	Ayer
25	03355	Baldwinville
25	03705	Barre
25	04790	Belchertown
25	04965	Bellingham
25	05105	Belmont
25	06050	Blandford
25	06170	Bliss Corner
25	07140	Bourne
25	07385	Boxford
25	07945	Brewster
25	09070	Brookfield
25	09210	Brookline
25	09875	Burlington
25	10015	Buzzards Bay
25	12960	Chatham
25	13310	Cheshire
25	13450	Chester
25	14430	Clinton
25	14570	Cochituate
25	15340	Cordaville
25	16285	Danvers
25	16530	Dedham
25	16635	Deerfield
25	16740	Dennis
25	16810	Dennis Port
25	16840	Devens
25	17370	Dover
25	17860	Duxbury
25	18595	East Brookfield
25	18840	East Dennis
25	18875	East Douglas
25	18980	East Falmouth
25	19400	East Harwich
25	20310	East Pepperell
25	20380	East Sandwich
25	21115	Edgartown
25	21815	Essex
25	23070	Falmouth
25	23840	Fiskdale
25	24190	Forestdale
25	24855	Foxborough
25	26500	Granby
25	26780	Great Barrington
25	27147	Green Harbor-Cedar Crest
25	27445	Groton
25	28425	Hanscom AFB
25	28460	Hanson
25	29055	Harwich Center
25	29090	Harwich Port
25	29230	Hatfield
25	30175	Hingham
25	30420	Holbrook
25	30630	Holland
25	30980	Hopedale
25	31050	Hopkinton
25	31295	Housatonic
25	31575	Hudson
25	31680	Hull
25	31750	Huntington
25	32275	Ipswich
25	33185	Kingston
25	34620	Lee
25	34935	Lenox
25	35250	Lexington
25	36020	Littleton Common
25	36335	Longmeadow
25	37385	Lunenburg
25	37595	Lynnfield
25	37735	Madaket
25	38230	Mansfield Center
25	38435	Marblehead
25	38575	Marion Center
25	38820	Marshfield
25	38960	Marshfield Hills
25	39152	Mashpee Neck
25	39485	Mattapoisett Center
25	39660	Maynard
25	39730	Medfield
25	40885	Middleborough Center
25	41200	Milford
25	41410	Millers Falls
25	41532	Millis-Clicquot
25	41725	Milton
25	41960	Monomoscoy Island
25	42180	Monson Center
25	42670	Monument Beach
25	43615	Nahant
25	43755	Nantucket
25	44140	Needham
25	45500	New Seabury
25	46295	North Amherst
25	46785	Northborough
25	47100	North Brookfield
25	47590	North Eastham
25	47730	North Falmouth
25	47800	Northfield
25	48220	North Lakeville
25	48710	North Pembroke
25	48780	North Plymouth
25	49165	North Scituate
25	49200	North Seekonk
25	49700	Northwest Harwich
25	49710	North Westport
25	50005	Norton Center
25	50285	Norwood
25	50862	Ocean Bluff-Brant Rock
25	50880	Ocean Grove
25	51160	Onset
25	51230	Orange
25	51405	Orleans
25	51790	Oxford
25	52770	Pepperell
25	53085	Petersham
25	53680	Pinehurst
25	54275	Plymouth
25	54450	Pocasset
25	55070	Popponesset
25	55535	Provincetown
25	56095	Raynham Center
25	56165	Reading
25	57845	Rockport
25	58370	Rowley
25	58615	Russell
25	58790	Rutland
25	58965	Sagamore
25	59210	Salisbury
25	59700	Sandwich
25	60050	Saugus
25	60295	Scituate
25	60505	Seabrook
25	60627	Seconsett Island
25	60820	Sharon
25	61205	Shelburne Falls
25	61555	Shirley
25	61940	Siasconset
25	62300	Smith Mills
25	62465	Somerset
25	62675	South Amherst
25	62780	South Ashburnham
25	63620	South Deerfield
25	63655	South Dennis
25	63690	South Duxbury
25	64460	South Lancaster
25	66035	South Yarmouth
25	66070	Spencer
25	67700	Stoneham
25	68120	Sturbridge
25	68680	Swampscott
25	69205	Teaticket
25	70115	Topsfield
25	70325	Townsend
25	70815	Turners Falls
25	71445	Upton
25	71970	Vineyard Haven
25	72250	Wakefield
25	72460	Walpole
25	72845	Ware
25	73020	Wareham Center
25	73055	Warren
25	73930	Webster
25	74210	Wellesley
25	75050	Westborough
25	75365	West Brookfield
25	75505	West Chatham
25	75680	West Concord
25	75820	West Dennis
25	75960	West Falmouth
25	78410	West Wareham
25	78795	West Yarmouth
25	78850	Weweantic
25	79390	White Island Shores
25	79495	Whitinsville
25	79705	Wilbraham
25	79950	Williamstown
25	80195	Wilmington
25	80370	Winchendon
25	80545	Winchester
25	81245	Woods Hole
25	82595	Yarmouth Port
25	69585	The Pinehills
25	55090	Popponesset Island
26	00480	Advance
26	37620	Henderson
26	00900	Alba
26	24300	Eastport
26	01060	Alden
26	01340	Allendale
26	06880	Beechwood
26	01960	Amasa
26	04020	Attica
26	03300	Arcadia
26	05880	Bath
26	06260	Bay View
26	06430	Bear Lake
26	03400	Argentine
26	03920	Atlanta
26	12980	Canada Creek Ranch
26	04280	Au Sable
26	05470	Barnes Lake-Millers Lake
26	06120	Bay Port
26	22520	Dollar Bay
26	06180	Bay Shore
26	36590	Haring
26	06360	Beal City
26	06820	Beecher
26	07220	Bendon
26	09560	Boon
26	07540	Benton Heights
26	08180	Big Bay
26	35760	Gwinn
26	37080	Harvey
26	10300	Brethren
26	10440	Bridgeport
26	11555	Buena Vista
26	11200	Brownlee Park
26	11380	Brutus
26	12000	Burt
26	12280	Byron Center
26	17700	Comstock Park
26	12290	Caberfae
26	13010	Canadian Lakes
26	13480	Carp Lake
26	18880	Cross Village
26	14020	Cedar
26	15715	Chums Corner
26	34620	Grawn
26	17690	Comstock Northwest
26	24500	Eastwood
26	17900	Conway
26	18100	Copper Harbor
26	19135	Crystal Downs Country Club
26	19195	Crystal Mountain
26	28060	Filer City
26	19500	Cutlerville
26	29580	Forest Hills
26	21560	Delton
26	22040	Detroit Beach
26	22900	Dowling
26	23600	Eagle Harbor
26	23740	Eagle River
26	24880	Edgemont Park
26	37100	Haslett
26	27160	Fair Plain
26	29920	Fostoria
26	30540	Freeland
26	37600	Hemlock
26	32360	Glen Arbor
26	35300	Greilickville
26	36585	Hardwood Acres
26	37960	Hickory Corners
26	38780	Holt
26	40800	Interlochen
26	41540	Jasper
26	45144	Lakes of the North
26	45190	Lake Victoria
26	47240	Levering
26	49720	Lupton
26	50970	Maple Grove
26	53730	Middletown
26	56960	Nessen City
26	57660	New Troy
26	58945	Northview
26	59740	Oak Hill
26	60180	Oden
26	60340	Okemos
26	61320	Oscoda
26	63200	Pearl Beach
26	64100	Pilgrim
26	65420	Ponshewaing
26	68990	Robin Glen-Indiantown
26	70900	St. James
26	71340	Sand Lake
26	74380	Snover
26	82680	Wacousta
26	84360	Watersmeet
26	85110	Wedgewood
26	85140	Weidman
26	86960	White Pine
26	88480	Woodland Beach
26	39340	Horton Bay
26	39400	Houghton Lake
26	39634	Hubbard Lake
26	49450	Lost Lake Woods
26	39680	Hubbell
26	40480	Indian River
26	41040	Ironton
26	41680	Jenison
26	41720	Jennings
26	62500	Parkdale
26	66343	Presque Isle Harbor
26	43558	K. I. Sawyer
26	44520	Lake Fenton
26	44760	Lake Leelanau
26	50755	Manistee Lake
26	50920	Maple City
26	44820	Lake Michigan Beach
26	63020	Paw Paw Lake
26	45420	Lambertville
26	46800	Leland
26	60640	Omena
26	47230	Level Park-Oak Park
26	47260	Lewiston
26	49400	Loomis
26	89240	Zeba
26	50830	Manitou Beach-Devils Lake
26	51540	Marenisco
26	53520	Michigamme
26	53580	Michigan Center
26	56620	Napoleon
26	75620	Spring Arbor
26	81740	Vandercook Lake
26	54660	Mio
26	59320	Norwood
26	61500	Ossineke
26	62180	Palmer
26	67980	Republic
26	80660	Trowbridge Park
26	66400	Prudenville
26	66720	Quinnesec
26	67140	Rapid City
26	74740	South Boardman
26	70800	St. Helen
26	73560	Shields
26	73730	Shorewood-Tower Hills-Harbert
26	74200	Skidway Lake
26	74975	South Gull Lake
26	75140	South Monroe
26	76720	Stony Point
26	79240	Temperance
26	86050	West Monroe
26	76820	Stronach
26	85300	Wellston
26	81040	Twin Lake
26	88220	Wolf Lake
26	82490	Vineyard Lake
26	83140	Walloon Lake
26	84800	Waverly
26	85700	West Ishpeming
26	86380	Westwood
26	87060	Whitmore Lake
27	01558	Angle Inlet
27	19718	Esko
27	22904	Frontenac
27	23084	Garden City
27	38546	Lutsen
27	39446	Mahtowa
27	70006	White Earth
27	03214	Baker
27	03376	Ball Club
27	30950	Inger
27	45268	Nett Lake
27	61340	South End
27	69880	Whipholt
27	04348	Beaulieu
27	51028	Pine Bend
27	05744	Big Lake
27	17882	Ebro
27	56212	Roy Lake
27	18440	Elbow Lake
27	69690	West Roy Lake
27	20276	Fairhaven
27	21104	Finland
27	35558	Lansing
27	61204	Soudan
27	62356	Stanchfield
27	21190	Fish Lake
27	64547	The Ranch
27	65927	Twin Lakes
27	30014	Homer
27	40814	Martin Lake
27	48760	Osage
27	55366	Ronneby
27	60322	Silver Creek
27	34370	Lake George
27	36548	Leota
27	37656	Little Rock
27	51892	Ponemah
27	53386	Redby
27	53458	Red Lake
27	39394	Mahnomen
27	41804	Merrifield
27	42010	Midway
27	45052	Naytahwaush
27	51234	Pine Point
27	54056	Rice Lake
27	54596	Riverland
27	59116	Searles
27	64543	The Lakes
27	67180	Vineland
27	68260	Warsaw
28	73440	Tillatoba
28	00680	Alcorn State University
28	14540	Cloverdale
28	48880	Morgantown
28	51840	Nicholson
28	02060	Arnold Line
28	04705	Beechwood
28	27620	Glendale
28	30220	Hamilton
28	37190	Kearney Park
28	51240	New Hamilton
28	06180	Big Point
28	22900	Escatawpa
28	29620	Gulf Hills
28	29660	Gulf Park Estates
28	07330	Bogue Chitto
28	07340	Bogue Chitto
28	17700	Darling
28	25740	Foxworth
28	48120	Mississippi Valley State University
28	08655	Bridgetown
28	09380	Buckatunna
28	13700	Clara
28	32110	Hide-A-Way Lake
28	39600	Lauderdale
28	14140	Cleary
28	15180	Collinsville
28	46680	Meridian Station
28	50720	Nellieburg
28	15420	Columbus AFB
28	51400	New Hope
28	15540	Conehatta
28	18420	DeLisle
28	48720	Mooreville
28	21940	Elliott
28	32820	Holcomb
28	24460	Farrell
28	32460	Hillsboro
28	31460	Helena
28	34340	Hurley
28	39520	Latimer
28	31540	Henderson Point
28	37600	Kiln
28	42800	Lyman
28	42840	Lynchburg
28	48030	Mississippi State
28	55920	Pearlington
28	55930	Pearl River
28	62900	Robinhood
28	64680	St. Martin
28	66840	Sharon
28	73880	Toomsuba
28	74675	Tucker
28	75520	University
28	76200	Vancleave
28	79620	White Oak
28	78890	West Hattiesburg
28	52680	North Tunica
28	61080	Rawls Springs
28	61400	Redwater
28	70120	Standing Pine
28	65720	Saucier
28	74820	Tunica Resorts
28	77080	Wade
29	02152	Ashburn
29	24760	Florida
29	40448	Lambert
29	39638	La Due
29	40142	Lakeside
29	57926	Pinhook
29	72376	Tarrants
29	28000	Goss
29	03034	Baker
29	00280	Affton
29	02260	Ashley
29	04525	Bennett Springs
29	05320	Biehle
29	05608	Big Spring
29	06247	Blanchard
29	08272	Brewer
29	11908	Castle Point
29	12358	Cedar Hill
29	13474	Cherokee Pass
29	13582	Chesapeake
29	15886	Conception
29	16030	Concord
29	18190	Danville
29	18910	Defiance
29	19684	Doe Run
29	20566	Dutchtown
29	21340	Edinburg
29	25264	Fort Leonard Wood
29	25516	Frankclay
29	27226	Glasgow Village
29	27658	Golden
29	28860	Grayhawk
29	28918	Gray Summit
29	30772	Hartwell
29	31186	Hayward
29	32140	High Ridge
29	33040	Horine
29	34354	Imperial
29	35486	Irwin
29	39080	Kissee Mills
29	40304	Lake Viking
29	40880	La Tour
29	41417	Leisure Lake
29	41438	Lemay
29	47180	Mehlville
29	48602	Mine La Motte
29	49610	Montier
29	03394	Barnhart
29	09802	Burgess
29	14914	Climax Springs
29	18496	Dawn
29	23050	Excello
29	20656	Eagle Rock
29	22798	Eugene
29	23248	Fairdealing
29	28864	Grayridge
29	30844	Harviell
29	33778	Hunter
29	25948	Fremont
29	39503	LaBarque Creek
29	43346	Lithium
29	45218	Macks Creek
29	50834	Murphy
29	53876	Oakville
29	54352	Old Jamestown
29	55694	Oxly
29	55892	Ozora
29	57332	Phelps City
29	58574	Plevna
29	60644	Ravanna
29	64154	St. Clement
29	64244	St. Francisville
29	64370	St. George
29	65954	Sappington
29	67232	Shell Knob
29	69266	Spanish Lake
29	69518	Spokane
29	71628	Sundown
29	72772	Terre du Lac
29	76192	Villa Ridge
29	77794	Wasola
29	78226	Weingarten
29	79432	Whiteman AFB
29	80440	Winigan
29	81088	Wortham
29	81430	Zalma
29	60824	Rayville
29	49646	Montreal
29	58934	Pomona
29	73006	Thomasville
29	59060	Pontiac
29	68762	South Fork
29	60410	Quitman
30	00175	Absarokee
30	00850	Alder
30	01300	Alzada
30	01525	Amsterdam
30	02050	Antelope
30	02425	Arlee
30	02800	Ashland
30	03025	Augusta
30	03175	Avon
30	03212	Azure
30	03250	Babb
30	03625	Ballantine
30	04150	Basin
30	04230	Batavia
30	04410	Bear Dance
30	04575	Beaver Creek
30	04900	Belfry
30	05050	Belknap
30	05650	Biddle
30	05800	Big Arm
30	05875	Bigfork
30	06325	Big Sky
30	06925	Birney
30	07150	Black Eagle
30	08162	Boneau
30	08462	Bonner-West Riverside
30	08725	Box Elder
30	08800	Boyd
30	09250	Brady
30	09500	Bridger
30	10000	Brockton
30	11200	Busby
30	11500	Bynum
30	11995	Camp Three
30	12400	Cardwell
30	12435	Carlton
30	12625	Carter
30	13900	Charlo
30	14875	Churchill
30	15100	Clancy
30	15475	Clinton
30	17050	Condon
30	17200	Conner
30	17350	Cooke City
30	17500	Coram
30	17725	Corvallis
30	17800	Corwin Springs
30	18025	Craig
30	18100	Crane
30	18250	Crow Agency
30	18700	Custer
30	19525	Dayton
30	19675	De Borgia
30	20950	Dixon
30	22450	Dupuyer
30	22985	East Glacier Park Village
30	23200	East Missoula
30	23500	Edgar
30	23865	Elkhorn
30	23950	Elliston
30	24100	Elmo
30	24325	Emigrant
30	25000	Evaro
30	25075	Evergreen
30	25375	Fallon
30	26226	Finley Point
30	26950	Florence
30	27595	Forest Hill Village
30	27850	Fort Belknap Agency
30	28150	Fortine
30	28600	Fort Shaw
30	28650	Fort Smith
30	28862	Four Corners
30	29275	Frazer
30	29350	Frenchtown
30	29875	Gallatin Gateway
30	29885	Gallatin River Ranch
30	29950	Gardiner
30	30175	Garrison
30	30550	Geyser
30	30700	Gildford
30	33250	Greycliff
30	34110	Happys Inn
30	34525	Harrison
30	35125	Havre North
30	35275	Hays
30	35350	Heart Butte
30	35435	Hebgen Lake Estates
30	35622	Helena Flats
30	35628	Helena Valley Northeast
30	35631	Helena Valley Northwest
30	35634	Helena Valley Southeast
30	35637	Helena Valley West Central
30	35640	Helena West Side
30	35875	Heron
30	35912	Herron
30	36250	Highwood
30	36475	Hinsdale
30	38125	Hungry Horse
30	38200	Huntley
30	38275	Huson
30	38480	Indian Springs
30	39175	Jardine
30	39400	Jefferson City
30	39775	Joplin
30	40355	Kerr
30	40580	Kicking Horse
30	40675	Kila
30	40685	King Arthur Park
30	40725	Kings Point
30	41050	Klein
30	41725	Kremlin
30	41910	Lake Mary Ronan
30	41950	Lakeside
30	42250	Lame Deer
30	43400	Lewistown Heights
30	43675	Lincoln
30	43710	Lindisfarne
30	43830	Little Bitterroot Lake
30	44200	Lockwood
30	44350	Lodge Pole
30	44500	Logan
30	44650	Lolo
30	44800	Loma
30	44950	Lonepine
30	47275	Malmstrom AFB
30	47875	Marion
30	48100	Martin City
30	48175	Martinsdale
30	48250	Marysville
30	51175	Montana City
30	52315	Muddy
30	52600	Musselshell
30	53725	Niarada
30	54510	North Browning
30	55260	Old Agency
30	55450	Olney
30	55675	Orchard Homes
30	56125	Ovando
30	56350	Pablo
30	56425	Paradise
30	56575	Park City
30	56650	Parker School
30	57475	Piltzville
30	58840	Ponderosa Pines
30	58900	Pony
30	59500	Power
30	59725	Pray
30	59950	Pryor
30	60450	Rader Creek
30	61075	Ravalli
30	61900	Reed Point
30	62125	Reserve
30	63042	Riverbend
30	63400	Roberts
30	63900	Rocky Boy's Agency
30	63928	Rocky Boy West
30	63940	Rocky Point
30	64075	Rollins
30	64300	Roscoe
30	64375	Rosebud
30	64675	Roy
30	64900	Rudyard
30	65065	Saddle Butte
30	65400	St. Marie
30	65537	St. Pierre
30	65575	St. Regis
30	65650	St. Xavier
30	65950	Sand Coulee
30	66212	Sangrey
30	67075	Sedan
30	67150	Seeley Lake
30	67225	Shawmut
30	67525	Shepherd
30	68050	Silesia
30	68425	Silver Gate
30	68575	Simms
30	69475	Somers
30	69680	South Browning
30	69713	South Glastonbury
30	69725	South Hills
30	69900	Spokane Creek
30	70150	Springdale
30	70375	Springhill
30	70825	Starr School
30	71350	Stockett
30	71575	Stryker
30	71800	Sula
30	72380	Sun Prairie
30	72475	Sun River
30	72850	Swan Lake
30	73075	Sweet Grass
30	73165	Sylvanite
30	73760	The Silos
30	74500	Toston
30	74725	Trego
30	74950	Trout Creek
30	75175	Turah
30	75287	Turtle Lake
30	75775	Ulm
30	76675	Vaughn
30	76900	Victor
30	79075	West Glacier
30	79086	West Glendive
30	79098	West Havre
30	79105	West Kootenai
30	79695	Wheatland
30	79935	White Haven
30	80200	Whitewater
